enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
25200,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,118
1389,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,55
23738,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,34
30160,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,never,168
14813,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,,Pvt Ltd,1,21
26558,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,68
32237,city_67,0.855,Male,No relevent experience,no_enrollment,High School,,8,,,never,31
31778,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,32
15044,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,2,14
3705,city_157,0.769,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Public Sector,2,36
25652,city_102,0.804,,No relevent experience,no_enrollment,Masters,Business Degree,5,,,2,157
31680,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Humanities,11,50-99,Pvt Ltd,3,90
29674,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,,,>4,27
2142,city_76,0.698,,Has relevent experience,no_enrollment,High School,,5,<10,Funded Startup,1,44
14745,city_21,0.624,Female,No relevent experience,Full time course,Masters,STEM,6,10/49,Pvt Ltd,1,29
6887,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,24
11834,city_114,0.926,,Has relevent experience,Part time course,Graduate,STEM,15,10/49,Pvt Ltd,>4,73
2037,city_149,0.689,Male,No relevent experience,,Graduate,STEM,6,,,2,166
29029,city_102,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,2,100-500,Pvt Ltd,1,31
29032,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,3,10
23323,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,37
4916,city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,92
12871,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,10,,,1,60
7047,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,70
31619,city_64,0.666,Male,No relevent experience,Part time course,Masters,Humanities,2,,,2,81
26734,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,Arts,8,10/49,Public Sector,1,23
22833,city_50,0.896,Male,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Public Sector,1,95
26507,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,6
10744,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,80
4854,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,20,,,>4,24
13950,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,30
30716,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Funded Startup,2,36
3545,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,31
28034,city_23,0.899,,Has relevent experience,Full time course,,,3,<10,Public Sector,1,8
6053,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,98
23661,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,>4,31
28746,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,Pvt Ltd,1,45
29384,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,94
21262,city_158,0.766,,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,158
31104,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,2,48
20161,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Other,5,,,1,54
768,city_36,0.893,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,22
29840,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,42
26111,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,8,10000+,Pvt Ltd,1,21
29292,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,16
25831,city_173,0.878,Male,No relevent experience,Full time course,Graduate,STEM,14,,,2,8
1458,city_83,0.923,,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,>4,6
17112,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,,1,,,never,60
20197,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,83
8025,city_45,0.89,,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,1,46
13411,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,12
20264,city_73,0.754,,No relevent experience,no_enrollment,High School,,1,,,never,59
25878,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,2,94
430,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,46
22953,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,10/49,Pvt Ltd,>4,150
10841,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,54
12861,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,,2,31
31610,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,78
5297,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,Humanities,>20,1000-4999,Pvt Ltd,1,96
24859,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,28
1785,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,20
11690,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,1,13
2568,city_173,0.878,,No relevent experience,no_enrollment,Masters,Humanities,1,<10,Pvt Ltd,1,98
12796,city_16,0.91,,No relevent experience,Full time course,High School,,<1,10/49,Pvt Ltd,2,58
17,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,4,38
5773,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,55
21178,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,15
7667,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,4,100-500,NGO,2,68
20025,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,23
3246,city_100,0.887,Male,Has relevent experience,Full time course,,,14,,,1,43
1435,city_103,0.92,,No relevent experience,no_enrollment,High School,,,,,,4
9960,city_61,0.913,,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,34
3343,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,76
28152,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,10/49,NGO,>4,278
18554,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,86
30402,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,20
13285,city_41,0.827,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,>4,118
4510,city_75,0.939,Male,No relevent experience,no_enrollment,High School,,3,,,never,9
6860,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,10/49,Pvt Ltd,never,70
15782,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,23
7414,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,39
11822,city_160,0.92,Male,No relevent experience,Full time course,High School,,4,,,1,153
21824,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,16,,,,91
14322,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,105
33327,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,70
8611,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,188
22463,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,4,104
9435,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,22
694,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,8,10/49,,>4,29
14095,city_64,0.666,Male,Has relevent experience,Part time course,Graduate,Humanities,2,100-500,Pvt Ltd,2,14
27285,city_55,0.739,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,12
14652,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,103
1432,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,14,10000+,Pvt Ltd,1,54
10286,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,1,4
16634,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,,3,32
24070,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,50-99,Funded Startup,4,33
24247,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,63
17874,city_141,0.763,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,68
2841,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,55
337,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Business Degree,>20,1000-4999,Pvt Ltd,3,16
3625,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,1,30
1789,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,100-500,Pvt Ltd,1,83
22166,city_160,0.92,,Has relevent experience,no_enrollment,,,17,,,2,87
12968,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,10/49,Pvt Ltd,2,80
12237,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,3,27
31971,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,>4,16
9398,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Public Sector,1,56
7737,city_45,0.89,,Has relevent experience,no_enrollment,High School,,14,50-99,Pvt Ltd,1,24
18771,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,4,53
15190,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,13,,Public Sector,1,57
17143,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,130
10610,city_114,0.926,Male,Has relevent experience,Full time course,High School,,7,,,2,43
574,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,9,,,1,198
11998,city_128,0.527,,Has relevent experience,no_enrollment,Masters,STEM,9,,,never,29
23788,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,46
21284,city_75,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,109
2447,city_102,0.804,Male,No relevent experience,Part time course,Masters,STEM,2,,,1,2
6954,city_27,0.848,,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,1,103
17716,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,94
29591,city_134,0.698,,Has relevent experience,Full time course,Graduate,STEM,<1,500-999,NGO,>4,6
5711,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,162
28830,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6,,,never,21
3496,city_103,0.92,Other,Has relevent experience,,Graduate,STEM,6,50-99,Pvt Ltd,never,48
32048,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,118
10056,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,Pvt Ltd,1,37
22012,city_90,0.698,Male,No relevent experience,Part time course,Masters,STEM,16,,,3,70
3355,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,>4,12
1301,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,1,117
2753,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,never,78
13528,city_24,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Funded Startup,3,51
22389,city_103,0.92,Female,Has relevent experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,1,20
29048,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,<1,,,2,55
3816,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,,500-999,,1,21
19609,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,9
26775,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,114
21070,city_90,0.698,,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,96
27128,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,9,,Public Sector,never,166
8296,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,99
18595,city_145,0.555,,No relevent experience,Full time course,Graduate,STEM,2,,,1,3
31346,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,Humanities,>20,1000-4999,NGO,4,214
16847,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,1,37
25087,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,,2,60
33176,city_7,0.647,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,74
16899,city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,4,,,,25
24506,city_50,0.896,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,,>4,26
27454,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,,10,<10,Pvt Ltd,1,145
25832,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Funded Startup,1,70
1472,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,102
12178,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,168
13828,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,83
11341,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,3,28
4402,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,>4,7
1300,city_160,0.92,,Has relevent experience,Full time course,High School,,4,10/49,Pvt Ltd,,108
5680,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,1,9
20106,city_73,0.754,,No relevent experience,no_enrollment,High School,,2,<10,Pvt Ltd,1,37
5730,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,3,37
4200,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,170
33315,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,18
3855,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,14,100-500,,never,147
4837,city_114,0.926,,No relevent experience,Full time course,Masters,STEM,8,10/49,Pvt Ltd,>4,9
24159,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,1,157
28184,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,100-500,Pvt Ltd,never,284
17861,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,34
16172,city_73,0.754,,Has relevent experience,no_enrollment,Primary School,,3,,,never,109
30882,city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,1,56
11326,city_103,0.92,Male,No relevent experience,no_enrollment,,,3,,,never,92
24006,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,never,180
22459,city_21,0.624,,Has relevent experience,Part time course,Masters,Other,4,100-500,Pvt Ltd,1,3
11180,city_105,0.794,Male,Has relevent experience,no_enrollment,High School,,9,50-99,,>4,104
7169,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,NGO,4,23
33191,city_21,0.624,,Has relevent experience,,Graduate,STEM,2,,Pvt Ltd,never,8
6682,city_71,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,3,86
3495,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,>4,34
6210,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,11,10000+,Pvt Ltd,>4,42
32073,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,9,10000+,Pvt Ltd,2,74
21365,city_90,0.698,,No relevent experience,no_enrollment,Graduate,STEM,4,,,never,23
19528,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Public Sector,1,18
26826,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,7
3667,city_14,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,10
24291,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,2,328
5957,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,2,6
25564,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,,1,53
12357,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,60
6243,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Funded Startup,4,77
276,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,10,,,1,51
8951,city_103,0.92,Female,No relevent experience,Full time course,Graduate,Humanities,<1,,,3,37
14291,city_103,0.92,,No relevent experience,Full time course,High School,,4,500-999,Pvt Ltd,1,21
26403,city_11,0.55,,Has relevent experience,Part time course,,,16,50-99,Public Sector,2,146
18802,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,Humanities,14,,,1,24
327,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,2,500-999,Other,1,78
11515,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,>20,,,1,40
7997,city_11,0.55,,Has relevent experience,no_enrollment,,,6,10/49,Pvt Ltd,3,56
